시장,종목코드,종목명,업종,가격,당일등락률,시가총액,거래량,거래대금,1주수익률,1개월수익률,3개월수익률,6개월수익률,의심수익률,1단계선별점수,산식버전
미국,MS,Morgan Stanley Common Stock,Finance,196.32,-1.043,308333574445,5198700,1020608784,,,,,미국 광역 다기간자료 없음,0.9205174375,MSS7.1-S1-US-1.0.0
미국,USB,U.S. Bancorp Common Stock,Finance,58.4,-0.137,90990204446,7083331,413666530.4,,,,,미국 광역 다기간자료 없음,0.9205079606,MSS7.1-S1-US-1.0.0
미국,PG,Procter & Gamble Company (The) Common Stock,Consumer Discretionary,145.68,-1.16,338623408181,7430961,1082542398.48,,,,,미국 광역 다기간자료 없음,0.9193612585,MSS7.1-S1-US-1.0.0
미국,GS,Goldman Sachs Group Inc. (The) Common Stock,Finance,923.29,-1.396,268835649292,2354554,2173936162.66,,,,,미국 광역 다기간자료 없음,0.9193043973,MSS7.1-S1-US-1.0.0
미국,PRU,Prudential Financial Inc. Common Stock,Finance,118.75,0.986,40968750000,1683258,199886887.5,,,,,미국 광역 다기간자료 없음,0.9192854435,MSS7.1-S1-US-1.0.0
미국,APP,Applovin Corporation Class A Common Stock,Technology,312.47,-0.882,104568397970,3974153,1241803587.91,,,,,미국 광역 다기간자료 없음,0.9192191054,MSS7.1-S1-US-1.0.0
미국,NTRA,Natera Inc. Common Stock,Health Care,408.79,4.606,58924695254,1963794,802779349.26,,,,,미국 광역 다기간자료 없음,0.9191243366,MSS7.1-S1-US-1.0.0
미국,DGX,Quest Diagnostics Incorporated Common Stock,Health Care,236.59,1.541,26113233242,927181,219361752.79,,,,,미국 광역 다기간자료 없음,0.9186884003,MSS7.1-S1-US-1.0.0
미국,TRGP,Targa Resources Inc. Common Stock,Utilities,283.15,0.049,60716143596,978922,277181764.29999995,,,,,미국 광역 다기간자료 없음,0.9180629265,MSS7.1-S1-US-1.0.0
미국,ADBE,Adobe Inc. Common Stock,Technology,238.93,-0.731,92991556000,3679842,879224649.0600001,,,,,미국 광역 다기간자료 없음,0.9179681577,MSS7.1-S1-US-1.0.0
미국,EQIX,Equinix Inc. Common Stock REIT,Real Estate,1034.76,-0.279,102101513805,397153,410958038.28,,,,,미국 광역 다기간자료 없음,0.9179112964,MSS7.1-S1-US-1.0.0
미국,MDT,Medtronic plc. Ordinary Shares,Health Care,88.51,-0.885,113216494644,10967728,970753605.2800001,,,,,미국 광역 다기간자료 없음,0.9174469295,MSS7.1-S1-US-1.0.0
미국,HD,Home Depot Inc. (The) Common Stock,Consumer Discretionary,292.18,-1.53,291504954925,7058967,2062488978.06,,,,,미국 광역 다기간자료 없음,0.9172668688,MSS7.1-S1-US-1.0.0
미국,VST,Vistra Corp. Common Stock,Utilities,137.94,-0.022,46297518798,3645049,502798059.06,,,,,미국 광역 다기간자료 없음,0.9172479151,MSS7.1-S1-US-1.0.0
미국,FCX,Freeport-McMoRan Inc. Common Stock,Basic Materials,72.08,-0.689,103508143058,9142237,658972442.96,,,,,미국 광역 다기간자료 없음,0.9169636088,MSS7.1-S1-US-1.0.0
미국,VTR,Ventas Inc. Common Stock,Real Estate,86.83,0.219,44539132352,3133417,272074598.11,,,,,미국 광역 다기간자료 없음,0.9167361638,MSS7.1-S1-US-1.0.0
미국,VTRS,Viatris Inc. Common Stock,Health Care,17.42,1.752,20008452851,13744943,239436907.06000003,,,,,미국 광역 다기간자료 없음,0.9160253980,MSS7.1-S1-US-1.0.0
미국,CBRE,CBRE Group Inc Common Stock Class A,Finance,136.53,0.088,39535715436,2384919,325612991.07,,,,,미국 광역 다기간자료 없음,0.9158453374,MSS7.1-S1-US-1.0.0
미국,DHI,D.R. Horton Inc. Common Stock,Consumer Discretionary,140.35,0.128,39256072823,2160921,303285262.34999996,,,,,미국 광역 다기간자료 없음,0.9156178923,MSS7.1-S1-US-1.0.0
미국,TWLO,Twilio Inc. Class A Common Stock,Technology,299.66,3.082,46020350425,3717267,1113916229.22,,,,,미국 광역 다기간자료 없음,0.9152956785,MSS7.1-S1-US-1.0.0
미국,QCOM,QUALCOMM Incorporated Common Stock,Technology,194.26,-1.511,204018441493,9089015,1765632053.8999999,,,,,미국 광역 다기간자료 없음,0.9152103867,MSS7.1-S1-US-1.0.0
미국,ED,Consolidated Edison Inc. Common Stock,Utilities,102.71,0.097,37985098895,3026600,310862086,,,,,미국 광역 다기간자료 없음,0.9149071266,MSS7.1-S1-US-1.0.0
미국,RJF,Raymond James Financial Inc. Common Stock,Finance,158.76,0.335,30539345238,1884489,299181473.64,,,,,미국 광역 다기간자료 없음,0.9149071266,MSS7.1-S1-US-1.0.0
미국,PNC,PNC Financial Services Group Inc. (The) Common Stock,Finance,223.34,-0.308,89100078588,1723719,384975401.46,,,,,미국 광역 다기간자료 없음,0.9147744503,MSS7.1-S1-US-1.0.0
미국,KHC,The Kraft Heinz Company Common Stock,Consumer Staples,23.86,0.294,28293754866,13465411,321284706.46,,,,,미국 광역 다기간자료 없음,0.9141584534,MSS7.1-S1-US-1.0.0
미국,TDG,Transdigm Group Incorporated Common Stock,Industrials,1105.28,0,61096037552,304668,336743447.04,,,,,미국 광역 다기간자료 없음,0.9141394996,MSS7.1-S1-US-1.0.0
미국,MSCI,MSCI Inc. Common Stock,Consumer Discretionary,556.08,0.068,40427016000,541145,300919911.6,,,,,미국 광역 다기간자료 없음,0.9138741471,MSS7.1-S1-US-1.0.0
미국,SPGI,S&P Global Inc. Common Stock,Finance,403.25,-0.8,118878100000,1475573,595024812.25,,,,,미국 광역 다기간자료 없음,0.9138362396,MSS7.1-S1-US-1.0.0
미국,GILD,Gilead Sciences Inc. Common Stock,Health Care,149.69,-1.11,185608887152,5075255,759714920.95,,,,,미국 광역 다기간자료 없음,0.9138078089,MSS7.1-S1-US-1.0.0
미국,RVMD,Revolution Medicines Inc. Common Stock,Health Care,199.86,4.781,42837276501,4067164,812863397.0400001,,,,,미국 광역 다기간자료 없음,0.9137699014,MSS7.1-S1-US-1.0.0
미국,DASH,DoorDash Inc. Class A Common Stock,Consumer Discretionary,187.53,-0.919,81256362126,5530891,1037207989.23,,,,,미국 광역 다기간자료 없음,0.9136940864,MSS7.1-S1-US-1.0.0
미국,LUV,Southwest Airlines Company Common Stock,Consumer Discretionary,41.55,1.243,20326600752,6022975,250254611.24999997,,,,,미국 광역 다기간자료 없음,0.9135424564,MSS7.1-S1-US-1.0.0
미국,GEHC,GE HealthCare Technologies Inc. Common Stock,Health Care,66.38,0.439,29982933408,3966557,263300053.66,,,,,미국 광역 다기간자료 없음,0.9133339651,MSS7.1-S1-US-1.0.0
미국,TER,Teradyne Inc. Common Stock,Industrials,387.7,-0.37,60613308775,1333474,516987869.8,,,,,미국 광역 다기간자료 없음,0.9133150114,MSS7.1-S1-US-1.0.0
미국,BA,Boeing Company (The) Common Stock,Industrials,196.8,-1.566,155544819936,9625003,1894200590.4,,,,,미국 광역 다기간자료 없음,0.9130401820,MSS7.1-S1-US-1.0.0
미국,HON,Honeywell International Inc. Common Stock,Industrials,211.79,-0.367,67124724718,2144865,454260958.34999996,,,,,미국 광역 다기간자료 없음,0.9127084913,MSS7.1-S1-US-1.0.0
미국,CSX,CSX Corporation Common Stock,Industrials,46.95,-0.509,86973697353,9554895,448602320.25,,,,,미국 광역 다기간자료 없음,0.9124810462,MSS7.1-S1-US-1.0.0
미국,CPAY,Corpay Inc. Common Stock,Consumer Discretionary,400.32,1.306,26284850672,458204,183428225.28,,,,,미국 광역 다기간자료 없음,0.9122630781,MSS7.1-S1-US-1.0.0
미국,TPR,Tapestry Inc. Common Stock,Consumer Discretionary,112.12,1.457,22355794937,1817544,203783033.28,,,,,미국 광역 다기간자료 없음,0.9121967400,MSS7.1-S1-US-1.0.0
미국,PEP,PepsiCo Inc. Common Stock,Consumer Staples,128.15,-1.559,174910853158,9642937,1235742376.55,,,,,미국 광역 다기간자료 없음,0.9118366187,MSS7.1-S1-US-1.0.0
미국,SPG,Simon Property Group Inc. Common Stock,Real Estate,204.7,0.264,66230995121,869772,178042328.39999998,,,,,미국 광역 다기간자료 없음,0.9118176649,MSS7.1-S1-US-1.0.0
미국,GPN,Global Payments Inc. Common Stock,Consumer Discretionary,85.31,1.56,22574594851,2260286,192824998.66,,,,,미국 광역 다기간자료 없음,0.9117892343,MSS7.1-S1-US-1.0.0
미국,CCL,Carnival Corporation Ltd. Common Shares,Consumer Discretionary,21.79,-0.046,29844654303,28503294,621086776.26,,,,,미국 광역 다기간자료 없음,0.9115807430,MSS7.1-S1-US-1.0.0
미국,O,Realty Income Corporation Common Stock,Real Estate,55.41,-0.36,52429941209,9367972,519079328.52,,,,,미국 광역 다기간자료 없음,0.9112869598,MSS7.1-S1-US-1.0.0
미국,SYF,Synchrony Financial Common Stock,Finance,71.55,1.245,26620717559,2502899,179082423.45,,,,,미국 광역 다기간자료 없음,0.9111448067,MSS7.1-S1-US-1.0.0
미국,CMI,Cummins Inc. Common Stock,Industrials,521.07,-0.682,71732834241,1186230,618108866.1,,,,,미국 광역 다기간자료 없음,0.9109742229,MSS7.1-S1-US-1.0.0
미국,HOOD,Robinhood Markets Inc. Class A Common Stock,Finance,120.82,-1.532,108627120224,14977739,1809610425.9799998,,,,,미국 광역 다기간자료 없음,0.9108889310,MSS7.1-S1-US-1.0.0
미국,CVS,CVS Health Corporation Common Stock,Consumer Staples,85.05,-0.943,108776429883,7382822,627909011.1,,,,,미국 광역 다기간자료 없음,0.9107846854,MSS7.1-S1-US-1.0.0
미국,WMT,Walmart Inc. Common Stock,Consumer Discretionary,107.59,-2.66,853591758069,26173992,2816059799.28,,,,,미국 광역 다기간자료 없음,0.9104435178,MSS7.1-S1-US-1.0.0
미국,DELL,Dell Technologies Inc. Class C Common Stock,Technology,536.02,-2.512,340808350255,7963003,4268328868.06,,,,,미국 광역 다기간자료 없음,0.9102729340,MSS7.1-S1-US-1.0.0
미국,CASY,Casey's General Stores Inc. Common Stock,Consumer Discretionary,598.85,0.258,22133596008,612811,366981867.35,,,,,미국 광역 다기간자료 없음,0.9098654284,MSS7.1-S1-US-1.0.0
미국,FAST,Fastenal Company Common Stock,Consumer Discretionary,50.73,-0.51,58212551878,10273440,521171611.2,,,,,미국 광역 다기간자료 없음,0.9093347233,MSS7.1-S1-US-1.0.0
미국,CHTR,Charter Communications Inc. Class A Common Stock New,Telecommunications,117.55,0.806,13468584185,3621381,425693336.55,,,,,미국 광역 다기간자료 없음,0.9087376801,MSS7.1-S1-US-1.0.0
미국,FISV,Fiserv Inc. Common Stock,Consumer Discretionary,45.98,0.065,24450633832,8155509,374990303.82,,,,,미국 광역 다기간자료 없음,0.9083491281,MSS7.1-S1-US-1.0.0
미국,REGN,Regeneron Pharmaceuticals Inc. Common Stock,Health Care,796.02,-0.723,81954229548,602656,479726229.12,,,,,미국 광역 다기간자료 없음,0.9082922669,MSS7.1-S1-US-1.0.0
미국,VRT,Vertiv Holdings LLC Class A Common Stock,Technology,245.3,-1.399,94437598837,4128490,1012718597,,,,,미국 광역 다기간자료 없음,0.9077236543,MSS7.1-S1-US-1.0.0
미국,SO,Southern Company (The) Common Stock,Utilities,82.89,-0.695,95353586252,4918785,407718088.65,,,,,미국 광역 다기간자료 없음,0.9075909780,MSS7.1-S1-US-1.0.0
미국,CFG,Citizens Financial Group Inc. Common Stock,Finance,64.73,0.186,27262773487,4280652,277086603.96000004,,,,,미국 광역 다기간자료 없음,0.9075435936,MSS7.1-S1-US-1.0.0
미국,NEE,NextEra Energy Inc. Common Stock,Utilities,75.62,-1.818,157741672165,15103033,1142091355.46,,,,,미국 광역 다기간자료 없음,0.9072782411,MSS7.1-S1-US-1.0.0
미국,ORCL,Oracle Corporation Common Stock,Technology,139.54,-3.473,421932121440,56629447,7902073034.379999,,,,,미국 광역 다기간자료 없음,0.9062357847,MSS7.1-S1-US-1.0.0
미국,ITW,Illinois Tool Works Inc. Common Stock,Industrials,272,-0.519,77465600000,1338044,363947968,,,,,미국 광역 다기간자료 없음,0.9059420015,MSS7.1-S1-US-1.0.0
미국,CEG,Constellation Energy Corporation Common Stock,Utilities,261.62,-0.856,92693896494,1686892,441324685.04,,,,,미국 광역 다기간자료 없음,0.9056197877,MSS7.1-S1-US-1.0.0
미국,SNDK,Sandisk Corporation Common Stock,Technology,1753.62,-3.465,256763288534,8231868,14435568362.16,,,,,미국 광역 다기간자료 없음,0.9049658832,MSS7.1-S1-US-1.0.0
미국,NOW,ServiceNow Inc. Common Stock,Technology,137.78,-2.131,142464520000,9578739,1319758659.42,,,,,미국 광역 다기간자료 없음,0.9048047763,MSS7.1-S1-US-1.0.0
미국,DUK,Duke Energy Corporation (Holding Company) Common Stock,Utilities,113.23,-0.823,88285679313,3757219,425429907.37,,,,,미국 광역 다기간자료 없음,0.9045962851,MSS7.1-S1-US-1.0.0
미국,CME,CME Group Inc. Class A Common Stock,Finance,268.91,-0.698,96694459613,1255001,337482318.91,,,,,미국 광역 다기간자료 없음,0.9041129644,MSS7.1-S1-US-1.0.0
미국,HBAN,Huntington Bancshares Incorporated Common Stock,Finance,15.31,-0.455,30932550986,46692009,714854657.7900001,,,,,미국 광역 다기간자료 없음,0.9038476118,MSS7.1-S1-US-1.0.0
미국,SYK,Stryker Corporation Common Stock,Health Care,269.75,-1.335,103468829159,2291502,618132664.5,,,,,미국 광역 다기간자료 없음,0.9034021986,MSS7.1-S1-US-1.0.0
미국,LOW,Lowe's Companies Inc. Common Stock,Consumer Discretionary,188.49,-1.5,105753072041,3742861,705491869.89,,,,,미국 광역 다기간자료 없음,0.9033453374,MSS7.1-S1-US-1.0.0
미국,RTX,RTX Corporation Common Stock,Industrials,188.61,-1.863,254200663540,3410066,643172548.26,,,,,미국 광역 다기간자료 없음,0.9032410917,MSS7.1-S1-US-1.0.0
미국,EME,EMCOR Group Inc. Common Stock,Industrials,751.96,0.021,33168881156,328195,246789512.20000002,,,,,미국 광역 다기간자료 없음,0.9031368461,MSS7.1-S1-US-1.0.0
미국,FITB,Fifth Third Bancorp Common Stock,Finance,51.46,-0.445,46668691343,8171691,420515218.86,,,,,미국 광역 다기간자료 없음,0.9029852161,MSS7.1-S1-US-1.0.0
미국,DE,Deere & Company Common Stock,Industrials,694.94,-2.049,187373483815,1175669,817019414.86,,,,,미국 광역 다기간자료 없음,0.9026724792,MSS7.1-S1-US-1.0.0
미국,KEY,KeyCorp Common Stock,Finance,20.25,0.049,21609353219,16552715,335192478.75,,,,,미국 광역 다기간자료 없음,0.9022460197,MSS7.1-S1-US-1.0.0
미국,BBY,Best Buy Co. Inc. Common Stock,Consumer Discretionary,91,0.22,19085220518,3376135,307228285,,,,,미국 광역 다기간자료 없음,0.9020090978,MSS7.1-S1-US-1.0.0
미국,CL,Colgate-Palmolive Company Common Stock,Consumer Discretionary,85.32,-0.71,68014785770,4778646,407714076.71999997,,,,,미국 광역 다기간자료 없음,0.9019901440,MSS7.1-S1-US-1.0.0
미국,IBM,International Business Machines Corporation Common Stock,Technology,227.06,-2.449,213921034593,4149591,942206132.46,,,,,미국 광역 다기간자료 없음,0.9018385140,MSS7.1-S1-US-1.0.0
미국,AEP,American Electric Power Company Inc. Common Stock,Utilities,117.57,-0.701,64004796675,3504127,411980211.39,,,,,미국 광역 다기간자료 없음,0.9018006065,MSS7.1-S1-US-1.0.0
미국,MCK,McKesson Corporation Common Stock,Health Care,869.36,-1.265,101358997978,593546,516005150.56,,,,,미국 광역 다기간자료 없음,0.9014310083,MSS7.1-S1-US-1.0.0
미국,WSM,Williams-Sonoma Inc. Common Stock (DE),Consumer Discretionary,228.66,0.364,26931385698,863686,197490440.76,,,,,미국 광역 다기간자료 없음,0.9014120546,MSS7.1-S1-US-1.0.0
미국,ULTA,Ulta Beauty Inc. Common Stock,Consumer Discretionary,548.78,0.914,23464444935,309916,170075702.48,,,,,미국 광역 다기간자료 없음,0.9012414708,MSS7.1-S1-US-1.0.0
미국,WEC,WEC Energy Group Inc. Common Stock,Utilities,100.9,-0.267,32878202745,4257854,429617468.6,,,,,미국 광역 다기간자료 없음,0.9012414708,MSS7.1-S1-US-1.0.0
미국,CRDO,Credo Technology Group Holding Ltd Ordinary Shares,Technology,195.97,1.083,36832937370,5797568,1136149400.96,,,,,미국 광역 다기간자료 없음,0.9008623958,MSS7.1-S1-US-1.0.0
미국,RSG,Republic Services Inc. Common Stock,Utilities,212.72,-0.178,65137624680,1104364,234920310.08,,,,,미국 광역 다기간자료 없음,0.9008529189,MSS7.1-S1-US-1.0.0
미국,IONQ,IonQ Inc. Common Stock,Technology,44.98,5.736,17137484084,43226942,1944347851.1599998,,,,,미국 광역 다기간자료 없음,0.9006539045,MSS7.1-S1-US-1.0.0
미국,FIS,Fidelity National Information Services Inc. Common Stock,Consumer Discretionary,34.99,0.923,18044550036,5669601,198379338.99,,,,,미국 광역 다기간자료 없음,0.8999810462,MSS7.1-S1-US-1.0.0
미국,ROK,Rockwell Automation Inc. Common Stock,Industrials,432.93,0.009,48173832472,402916,174434423.88,,,,,미국 광역 다기간자료 없음,0.8994977255,MSS7.1-S1-US-1.0.0
미국,WMB,Williams Companies Inc. (The) Common Stock,Utilities,70.58,-0.745,86331160174,4369624,308408061.92,,,,,미국 광역 다기간자료 없음,0.8994882487,MSS7.1-S1-US-1.0.0
미국,ECL,Ecolab Inc. Common Stock,Consumer Discretionary,275.37,-0.488,77194087408,976169,268807657.53000003,,,,,미국 광역 다기간자료 없음,0.8994029568,MSS7.1-S1-US-1.0.0
미국,NEM,Newmont Corporation,Basic Materials,121.3,-1.821,127812872472,5114798,620424997.4,,,,,미국 광역 다기간자료 없음,0.8992039424,MSS7.1-S1-US-1.0.0
미국,DLR,Digital Realty Trust Inc. Common Stock,Real Estate,181,-0.248,66976547856,1289164,233338684,,,,,미국 광역 다기간자료 없음,0.8989954511,MSS7.1-S1-US-1.0.0
미국,SPCX,Space Exploration Technologies Corp. Class A Common Stock,Technology,148.03,-0.222,2009184785149,72721710,10764994731.3,,,,,미국 광역 다기간자료 없음,0.8986542835,MSS7.1-S1-US-1.0.0
미국,HUBB,Hubbell Inc Common Stock,Technology,465.88,0.47,24613638177,378621,176391951.48,,,,,미국 광역 다기간자료 없음,0.8976876422,MSS7.1-S1-US-1.0.0
미국,KMI,Kinder Morgan Inc. Common Stock,Utilities,31.25,-0.383,69587565281,7685758,240179937.5,,,,,미국 광역 다기간자료 없음,0.8976023503,MSS7.1-S1-US-1.0.0
미국,URI,United Rentals Inc. Common Stock,Consumer Discretionary,1021.67,-1,63591283737,444732,454369342.44,,,,,미국 광역 다기간자료 없음,0.8974791509,MSS7.1-S1-US-1.0.0
미국,LHX,L3Harris Technologies Inc. Common Stock,Industrials,238.04,-0.489,44326527193,1450877,345366761.08,,,,,미국 광역 다기간자료 없음,0.8972137983,MSS7.1-S1-US-1.0.0
미국,ABT,Abbott Laboratories Common Stock,Health Care,101.07,-2.338,174889839727,6216822,628334199.54,,,,,미국 광역 다기간자료 없음,0.8969673995,MSS7.1-S1-US-1.0.0
미국,WDC,Western Digital Corporation Common Stock,Technology,450.31,-4.936,162355192493,7212569,3247891946.39,,,,,미국 광역 다기간자료 없음,0.8969673995,MSS7.1-S1-US-1.0.0
미국,CI,The Cigna Group Common Stock,Health Care,265.5,-1.033,70155849033,1612964,428241942,,,,,미국 광역 다기간자료 없음,0.8966262320,MSS7.1-S1-US-1.0.0
미국,BX,Blackstone Inc. Common Stock,Finance,117.21,-1.727,87980769612,5287771,619779638.91,,,,,미국 광역 다기간자료 없음,0.8965978014,MSS7.1-S1-US-1.0.0
미국,BE,Bloom Energy Corporation Class A Common Stock,Energy,266.65,-3.103,78535716811,18081169,4821343713.849999,,,,,미국 광역 다기간자료 없음,0.8965883245,MSS7.1-S1-US-1.0.0
미국,CMCSA,Comcast Corporation Class A Common Stock,Telecommunications,22.13,-1.863,78531327360,36087907,798625381.91,,,,,미국 광역 다기간자료 없음,0.8965598939,MSS7.1-S1-US-1.0.0
미국,MPWR,Monolithic Power Systems Inc. Common Stock,Technology,1335.55,-1.47,65632933650,492630,657931996.5,,,,,미국 광역 다기간자료 없음,0.8965219864,MSS7.1-S1-US-1.0.0
미국,SHW,Sherwin-Williams Company (The) Common Stock,Consumer Discretionary,320.4,-1.856,77779711580,2490672,798011308.8,,,,,미국 광역 다기간자료 없음,0.8962850644,MSS7.1-S1-US-1.0.0
미국,MDLZ,Mondelez International Inc. Class A Common Stock,Consumer Staples,60.86,-0.944,77676108349,5808788,353522837.68,,,,,미국 광역 다기간자료 없음,0.8961523882,MSS7.1-S1-US-1.0.0
미국,VLTO,Veralto Corp Common Stock,Industrials,96.2,0.334,23452919693,1970535,189565467,,,,,미국 광역 다기간자료 없음,0.8952426080,MSS7.1-S1-US-1.0.0
미국,COR,Cencora Inc. Common Stock,Health Care,309.87,-0.772,59131613619,1081437,335104883.19,,,,,미국 광역 다기간자료 없음,0.8951194086,MSS7.1-S1-US-1.0.0
미국,DLTR,Dollar Tree Inc. Common Stock,Consumer Discretionary,113.5,0.3,21296038937,1851148,210105298,,,,,미국 광역 다기간자료 없음,0.8949109174,MSS7.1-S1-US-1.0.0
미국,PCG,Pacific Gas & Electric Co. Common Stock,Utilities,12.32,-0.725,33018961311,42655188,525511916.16,,,,,미국 광역 다기간자료 없음,0.8948730099,MSS7.1-S1-US-1.0.0
미국,LNG,Cheniere Energy Inc. Common Stock,Utilities,276.28,0.976,57061257172,1661026,458908263.28,,,,,미국 광역 다기간자료 없음,0.8948635330,MSS7.1-S1-US-1.0.0
미국,ATO,Atmos Energy Corporation Common Stock,Utilities,156.42,0.115,26433189460,1218654,190621858.67999998,,,,,미국 광역 다기간자료 없음,0.8946360879,MSS7.1-S1-US-1.0.0
미국,NSC,Norfolk Southern Corporation Common Stock,Industrials,313.17,-0.584,70340604172,812506,254452504.02,,,,,미국 광역 다기간자료 없음,0.8946360879,MSS7.1-S1-US-1.0.0
미국,CRCL,Circle Internet Group Inc. Class A Common Stock,Finance,93,1.396,23610456933,12422990,1155338070,,,,,미국 광역 다기간자료 없음,0.8944939348,MSS7.1-S1-US-1.0.0
미국,MSI,Motorola Solutions Inc. Common Stock,Technology,454.91,-1.201,75284779099,922659,419726805.69,,,,,미국 광역 다기간자료 없음,0.8944749810,MSS7.1-S1-US-1.0.0
미국,KVUE,Kenvue Inc. Common Stock,Consumer Discretionary,17.61,-0.34,33824820754,17494658,308080927.38,,,,,미국 광역 다기간자료 없음,0.8940674754,MSS7.1-S1-US-1.0.0
미국,MCHP,Microchip Technology Incorporated Common Stock,Technology,74.69,-1.112,40557319131,8726424,651776608.56,,,,,미국 광역 다기간자료 없음,0.8939158453,MSS7.1-S1-US-1.0.0
미국,CARR,Carrier Global Corporation Common Stock,Industrials,54.87,-0.417,45230715878,5048965,277036709.55,,,,,미국 광역 다기간자료 없음,0.8935936315,MSS7.1-S1-US-1.0.0
미국,OKTA,Okta Inc. Class A Common Stock,Technology,206.64,0.623,36124996562,5206128,1075794289.9199998,,,,,미국 광역 다기간자료 없음,0.8934799090,MSS7.1-S1-US-1.0.0
미국,VMRK,Vivmark Residential Common Shares of Beneficial Interest,Real Estate,61.05,-0.392,48076875000,4199070,256353223.5,,,,,미국 광역 다기간자료 없음,0.8934609553,MSS7.1-S1-US-1.0.0
미국,AFRM,Affirm Holdings Inc. Class A Common Stock,Finance,71.57,5.111,24149239292,6096534,436328938.37999994,,,,,미국 광역 다기간자료 없음,0.8934420015,MSS7.1-S1-US-1.0.0
미국,STLD,Steel Dynamics Inc.,Industrials,235.2,0.388,33710766298,563350,132499920,,,,,미국 광역 다기간자료 없음,0.8929681577,MSS7.1-S1-US-1.0.0
미국,LEN,Lennar Corporation Class A Common Stock,Consumer Discretionary,81.47,-0.061,19625727219,4783684,389726735.48,,,,,미국 광역 다기간자료 없음,0.8925796058,MSS7.1-S1-US-1.0.0
미국,CBRS,Cerebras Systems Inc. Class A Common Stock,Technology,206.41,0.57,49035593703,3182838,656969591.58,,,,,미국 광역 다기간자료 없음,0.8924848370,MSS7.1-S1-US-1.0.0
미국,TEM,Tempus AI Inc. Class A Common Stock,Technology,82.24,7.377,14931178187,10821345,889947412.8,,,,,미국 광역 다기간자료 없음,0.8922384382,MSS7.1-S1-US-1.0.0
미국,GD,General Dynamics Corporation Common Stock,Industrials,336.29,-2.051,90985679107,1570524,528151515.96000004,,,,,미국 광역 다기간자료 없음,0.8919162244,MSS7.1-S1-US-1.0.0
미국,CNC,Centene Corporation Common Stock,Health Care,61.92,-0.258,30588170400,4572164,283108394.88,,,,,미국 광역 다기간자료 없음,0.8916793025,MSS7.1-S1-US-1.0.0
미국,KMB,Kimberly-Clark Corporation Common Stock,Consumer Discretionary,97.22,-0.491,32333334074,3653449,355188311.78,,,,,미국 광역 다기간자료 없음,0.8915371494,MSS7.1-S1-US-1.0.0
미국,AJG,Arthur J. Gallagher & Co. Common Stock,Finance,227.13,-1.093,58213419000,1770388,402108226.44,,,,,미국 광역 다기간자료 없음,0.8912812737,MSS7.1-S1-US-1.0.0
미국,APD,Air Products and Chemicals Inc. Common Stock,Basic Materials,284.49,-0.864,63351806430,1046359,297678671.91,,,,,미국 광역 다기간자료 없음,0.8912149356,MSS7.1-S1-US-1.0.0
미국,ALAB,Astera Labs Inc. Common Stock,Technology,360.51,0.014,62543114843,3407617,1228480004.67,,,,,미국 광역 다기간자료 없음,0.8906747536,MSS7.1-S1-US-1.0.0
미국,SOFI,SoFi Technologies Inc. Common Stock,Finance,16.8,1.511,21698381443,50283303,844759490.4,,,,,미국 광역 다기간자료 없음,0.8905041698,MSS7.1-S1-US-1.0.0
미국,AON,Aon plc Class A Ordinary Shares (Ireland),Finance,276.09,-1.957,58565711073,2713324,749121623.16,,,,,미국 광역 다기간자료 없음,0.8904473086,MSS7.1-S1-US-1.0.0
미국,IFF,International Flavors & Fragrances Inc. Common Stock,Industrials,85.85,0.163,21904624324,2203040,189130984,,,,,미국 광역 다기간자료 없음,0.8901914329,MSS7.1-S1-US-1.0.0
미국,INTU,Intuit Inc. Common Stock,Technology,277.13,-3.372,74059112680,4564683,1265010599.79,,,,,미국 광역 다기간자료 없음,0.8901061410,MSS7.1-S1-US-1.0.0
미국,AMT,American Tower Corporation (REIT) Common Stock,Real Estate,167.26,-2.061,77936477628,3217191,538107366.66,,,,,미국 광역 다기간자료 없음,0.8900018954,MSS7.1-S1-US-1.0.0
미국,NTRS,Northern Trust Corporation Common Stock,Finance,174.5,0.293,31925761449,772557,134811196.5,,,,,미국 광역 다기간자료 없음,0.8897934041,MSS7.1-S1-US-1.0.0
미국,MMM,3M Company Common Stock,Health Care,167.52,-1.632,86393819296,2431014,407243465.28000003,,,,,미국 광역 다기간자료 없음,0.8895943897,MSS7.1-S1-US-1.0.0
미국,AXON,Axon Enterprise Inc. Common Stock,Industrials,445,-1.245,36150649675,1430027,636362015,,,,,미국 광역 다기간자료 없음,0.8894143290,MSS7.1-S1-US-1.0.0
미국,ASTS,AST SpaceMobile Inc. Class A Common Stock,Consumer Discretionary,61.06,1.801,23762567184,8772019,535619480.14000005,,,,,미국 광역 다기간자료 없음,0.8892532221,MSS7.1-S1-US-1.0.0
미국,PCAR,PACCAR Inc. Common Stock,Industrials,110.67,-1.267,58252809349,3692342,408631489.14,,,,,미국 광역 다기간자료 없음,0.8892058378,MSS7.1-S1-US-1.0.0
미국,FOXA,Fox Corporation Class A Common Stock,Industrials,63.84,-0.188,26919644028,4093389,261321953.76000002,,,,,미국 광역 다기간자료 없음,0.8884950720,MSS7.1-S1-US-1.0.0
미국,BMNR,BitMine Immersion Technologies Inc. Common Stock,Finance,28.03,2.076,16908435824,33135338,928783524.14,,,,,미국 광역 다기간자료 없음,0.8878506444,MSS7.1-S1-US-1.0.0
